Date,Value
2016-01-04,10079121711.0
2016-01-03,10074796491.0
2016-01-02,10072296714.0
2016-01-01,10070434414.0
2015-12-31,10068525102.0
2015-12-30,10064332108.0
2015-12-29,10061839161.0
2015-12-28,10058496347.0
2015-12-27,10055173150.0
2015-12-26,10051807406.0
2015-12-25,10048751728.0
2015-12-24,10035621653.0
2015-12-23,10027291297.0
2015-12-22,10021590944.0
2015-12-21,10015321598.0
2015-12-20,10010162867.0
2015-12-19,10008099383.0
2015-12-18,9992414041.0
2015-12-17,9989583066.0
2015-12-16,9985262383.0
2015-12-15,9979911628.0
2015-12-14,9971313922.0
2015-12-13,9950544341.0
2015-12-12,9944447309.0
2015-12-11,9937247216.0
2015-12-10,9929983680.0
2015-12-09,9915987640.0
2015-12-08,9905163563.0
2015-12-07,9901041849.0
2015-12-06,9895920175.0
2015-12-05,9885500056.0
2015-12-04,9878538467.0
2015-12-03,9871514072.0
2015-12-02,9865695876.0
2015-12-01,9858418621.0
2015-11-30,9853914196.0
2015-11-29,9848504384.0
2015-11-28,9846688100.0
2015-11-27,9842748626.0
2015-11-26,9834106784.0
2015-11-25,9830043257.0
2015-11-24,9825942267.0
2015-11-23,9822875402.0
2015-11-22,9817642476.0
2015-11-21,9814123560.0
2015-11-20,9810933987.0
2015-11-19,9807070987.0
2015-11-18,9801647964.0
2015-11-17,9794736701.0
2015-11-16,9788631735.0
2015-11-15,9784708867.0
2015-11-14,9781281057.0
2015-11-13,9765901873.0
2015-11-12,9759934795.0
2015-11-11,9753130100.0
2015-11-10,9744806451.0
2015-11-09,9732664291.0
2015-11-08,9712820032.0
2015-11-07,9705419050.0
2015-11-06,9680474618.0
2015-11-05,9671292039.0
2015-11-04,9657084124.0
2015-11-03,9624790500.0
2015-11-02,9608876107.0
2015-11-01,9604272103.0
2015-10-31,9581848251.0
2015-10-30,9569011372.0
2015-10-29,9558083581.0
2015-10-28,9550404964.0
2015-10-27,9510395454.0
2015-10-26,9504615971.0
2015-10-25,9500350628.0
2015-10-24,9496338115.0
2015-10-23,9493969845.0
2015-10-22,9489967119.0
2015-10-21,9482194567.0
2015-10-20,9479068893.0
2015-10-19,9472733890.0
2015-10-18,9468318274.0
2015-10-17,9465435760.0
2015-10-16,9460935108.0
2015-10-15,9457599352.0
2015-10-14,9445957927.0
2015-10-13,9441318313.0
2015-10-12,9435985597.0
2015-10-11,9426935069.0
2015-10-10,9424370263.0
2015-10-09,9421421038.0
2015-10-08,9418720233.0
2015-10-07,9413827589.0
2015-10-06,9399935505.0
2015-10-05,9396040424.0
2015-10-04,9392058885.0
2015-10-03,9390285793.0
2015-10-02,9386539166.0
2015-10-01,9383223121.0
2015-09-30,9379068528.0
2015-09-29,9374712312.0
2015-09-28,9372165562.0
2015-09-27,9366857242.0
2015-09-26,9364747394.0
2015-09-25,9362941416.0
2015-09-24,9359576710.0
2015-09-23,9357453275.0
2015-09-22,9348686556.0
2015-09-21,9337482248.0
2015-09-20,9333111007.0
2015-09-19,9331149478.0
2015-09-18,9328329160.0
2015-09-17,9325974854.0
2015-09-16,9323109248.0
2015-09-15,9319999610.0
2015-09-14,9315668779.0
2015-09-13,9313934621.0
2015-09-12,9312322676.0
2015-09-11,9310732230.0
2015-09-10,9308548830.0
2015-09-09,9290147511.0
2015-09-08,9286078697.0
2015-09-07,9283179908.0
2015-09-06,9279690361.0
2015-09-05,9277076618.0
2015-09-04,9274670356.0
2015-09-03,9270234412.0
2015-09-02,9263756605.0
2015-09-01,9258703856.0
2015-08-31,9253154038.0
2015-08-30,9250134607.0
2015-08-29,9245630173.0
2015-08-28,9242227747.0
2015-08-27,9237843883.0
2015-08-26,9230837656.0
2015-08-25,9191648622.0
2015-08-24,9183930291.0
2015-08-23,9155851771.0
2015-08-22,9152941152.0
2015-08-21,9148749933.0
2015-08-20,9144569623.0
2015-08-19,9137786953.0
2015-08-18,9129271606.0
2015-08-17,9125526222.0
2015-08-16,9120089007.0
2015-08-15,9114441697.0
2015-08-14,9111496237.0
2015-08-13,9104951684.0
2015-08-12,9101323810.0
2015-08-11,9098149934.0
2015-08-10,9094111000.0
2015-08-09,9086076442.0
2015-08-08,9045330278.0
2015-08-07,9037639285.0
2015-08-06,9034494875.0
2015-08-05,9032616939.0
2015-08-04,9027064283.0
2015-08-03,9024381519.0
2015-08-02,9021774704.0
2015-08-01,9019547067.0
2015-07-31,9015446642.0
2015-07-30,9012113925.0
2015-07-29,9009586842.0
2015-07-28,9005126927.0
2015-07-27,9001946519.0
2015-07-26,8998299644.0
2015-07-25,8994357605.0
2015-07-24,8990144672.0
2015-07-23,8987825399.0
2015-07-22,8984998981.0
2015-07-21,8982763077.0
2015-07-20,8974594736.0
2015-07-19,8971655632.0
2015-07-18,8970062684.0
2015-07-17,8967040512.0
2015-07-16,8958892163.0
2015-07-15,8954705414.0
2015-07-14,8951089320.0
2015-07-13,8948039541.0
2015-07-12,8944336354.0
2015-07-11,8934450391.0
2015-07-10,8929261114.0
2015-07-09,8921877188.0
2015-07-08,8913276317.0
2015-07-07,8901641019.0
2015-07-06,8892108601.0
2015-07-05,8882315544.0
2015-07-04,8878276707.0
2015-07-03,8876719972.0
2015-07-02,8868895523.0
2015-07-01,8864774199.0
2015-06-30,8860446666.0
2015-06-29,8854787648.0
2015-06-28,8851299244.0
2015-06-27,8849404817.0
2015-06-26,8846529133.0
2015-06-25,8842506592.0
2015-06-24,8839925895.0
2015-06-23,8834531493.0
2015-06-22,8831001042.0
2015-06-21,8828880665.0
2015-06-20,8818843864.0
2015-06-19,8811673084.0
2015-06-18,8802760919.0
2015-06-17,8798280693.0
2015-06-16,8791403210.0
2015-06-15,8783973946.0
2015-06-14,8781298337.0
2015-06-13,8777556767.0
2015-06-12,8774421267.0
2015-06-11,8765464189.0
2015-06-10,8761748161.0
2015-06-09,8756887306.0
2015-06-08,8754037785.0
2015-06-07,8751803585.0
2015-06-06,8748789207.0
2015-06-05,8747506055.0
2015-06-04,8744636058.0
2015-06-03,8741489218.0
2015-06-02,8738056803.0
2015-06-01,8731871588.0
2015-05-31,8726805708.0
2015-05-30,8724216921.0
2015-05-29,8709722151.0
2015-05-28,8705267660.0
2015-05-27,8700688771.0
2015-05-26,8696912345.0
2015-05-25,8692723521.0
2015-05-24,8690995806.0
2015-05-23,8689280749.0
2015-05-22,8680934816.0
2015-05-21,8678725015.0
2015-05-20,8676330367.0
2015-05-19,8673744787.0
2015-05-18,8668783154.0
2015-05-17,8666745753.0
2015-05-16,8665260378.0
2015-05-15,8663642820.0
2015-05-14,8659824160.0
2015-05-13,8657390872.0
2015-05-12,8654701426.0
2015-05-11,8650458602.0
2015-05-10,8644273446.0
2015-05-09,8642642585.0
2015-05-08,8640281615.0
2015-05-07,8637485460.0
2015-05-06,8634784718.0
2015-05-05,8632896812.0
2015-05-04,8629430007.0
2015-05-03,8624891392.0
2015-05-02,8623171217.0
2015-05-01,8621806086.0
2015-04-30,8619465932.0
2015-04-29,8617416280.0
2015-04-28,8613520917.0
2015-04-27,8610956504.0
2015-04-26,8605835348.0
2015-04-25,8602221284.0
2015-04-24,8600217679.0
2015-04-23,8598162054.0
2015-04-22,8544207756.0
2015-04-21,8539479252.0
2015-04-20,8536543251.0
2015-04-19,8534995325.0
2015-04-18,8534098603.0
2015-04-17,8532830034.0
2015-04-16,8530408972.0
2015-04-15,8526979261.0
2015-04-14,8511302864.0
2015-04-13,8508152814.0
2015-04-12,8504760308.0
2015-04-11,8501408733.0
2015-04-10,8491488435.0
2015-04-09,8488438054.0
2015-04-08,8483419508.0
2015-04-07,8479710812.0
2015-04-06,8477112818.0
2015-04-05,8475215598.0
2015-04-04,8473805210.0
2015-04-03,8471723132.0
2015-04-02,8462203485.0
2015-04-01,8449996882.0
2015-03-31,8444542399.0
2015-03-30,8442465514.0
2015-03-29,8439645265.0
2015-03-28,8438311205.0
2015-03-27,8436365233.0
2015-03-26,8431485673.0
2015-03-25,8428305333.0
2015-03-24,8424539347.0
2015-03-23,8421212279.0
2015-03-22,8418687418.0
2015-03-21,8416663015.0
2015-03-20,8412849119.0
2015-03-19,8409837880.0
2015-03-18,8404479094.0
2015-03-17,8399170350.0
2015-03-16,8394138524.0
2015-03-15,8390864706.0
2015-03-14,8388481338.0
2015-03-13,8387252947.0
2015-03-12,8379742532.0
2015-03-11,8366901145.0
2015-03-10,8342521104.0
2015-03-09,8338255905.0
2015-03-08,8327268047.0
2015-03-07,8310188773.0
2015-03-06,8302486731.0
2015-03-05,8291749603.0
2015-03-04,8284183094.0
2015-03-03,8276033840.0
2015-03-02,8262277237.0
2015-03-01,8244917756.0
2015-02-28,8241545719.0
2015-02-27,8234349166.0
2015-02-26,8231215012.0
2015-02-25,8227602376.0
2015-02-24,8221313297.0
2015-02-23,8217388815.0
2015-02-22,8214037784.0
2015-02-21,8212430263.0
2015-02-20,8184318044.0
2015-02-19,8181457561.0
2015-02-18,8172294417.0
2015-02-17,8170605418.0
2015-02-16,8168072136.0
2015-02-15,8165866178.0
2015-02-14,8161649149.0
2015-02-13,8158665768.0
2015-02-12,8154373802.0
2015-02-11,8150444463.0
2015-02-10,8148469574.0
2015-02-09,8144571696.0
2015-02-08,8141795981.0
2015-02-07,8139971018.0
2015-02-06,8138156583.0
2015-02-05,8134672843.0
2015-02-04,8128790481.0
2015-02-03,8126203614.0
2015-02-02,8121656792.0
2015-02-01,8117697674.0
2015-01-31,8115922986.0
2015-01-30,8112332817.0
2015-01-29,8109809245.0
2015-01-28,8105985632.0
2015-01-27,8102525779.0
2015-01-26,8098914185.0
2015-01-25,8080893220.0
2015-01-24,8079495487.0
2015-01-23,8075788739.0
2015-01-22,8073564864.0
2015-01-21,8069487344.0
2015-01-20,8055724373.0
2015-01-19,8052846875.0
2015-01-18,8050205356.0
2015-01-17,8047406760.0
2015-01-15,8031820183.0
2015-01-14,8025026321.0
2015-01-13,8012475873.0
2015-01-12,7999356383.0
2015-01-11,7996342818.0
2015-01-10,7989789251.0
2015-01-09,7981862539.0
2015-01-08,7975813535.0
2015-01-07,7964154306.0
2015-01-06,7946185475.0
2015-01-05,7940907576.0
2015-01-04,7935331653.0
2015-01-03,7928037124.0
2015-01-02,7924708509.0
2015-01-01,7922635968.0
2014-12-31,7921591031.0
2014-12-30,7895908064.0
2014-12-29,7879097896.0
2014-12-28,7875508041.0
2014-12-27,7874311192.0
2014-12-26,7873022714.0
2014-12-25,7871263706.0
2014-12-24,7869102786.0
2014-12-23,7841948167.0
2014-12-22,7838147719.0
2014-12-21,7832651776.0
2014-12-20,7828420376.0
2014-12-19,7826629762.0
2014-12-18,7822135336.0
2014-12-17,7817154146.0
2014-12-16,7813825291.0
2014-12-15,7810076194.0
2014-12-14,7807436879.0
2014-12-13,7806037869.0
2014-12-12,7802398934.0
2014-12-11,7800713839.0
2014-12-10,7797060449.0
2014-12-09,7791169404.0
2014-12-08,7768265517.0
2014-12-07,7736614872.0
2014-12-06,7735099252.0
2014-12-05,7732648242.0
2014-12-04,7715528299.0
2014-12-03,7712005930.0
2014-12-02,7707618297.0
2014-12-01,7701780361.0
2014-11-30,7697183586.0
2014-11-29,7694419933.0
2014-11-28,7682347713.0
2014-11-27,7638158520.0
2014-11-26,7633783758.0
2014-11-25,7631371725.0
2014-11-24,7627947478.0
2014-11-23,7626015663.0
2014-11-22,7624731256.0
2014-11-21,7623269462.0
2014-11-20,7617368556.0
2014-11-19,7614207968.0
